Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2020-12-22 09:57:00,50.86,40.34
2020-12-22 10:27:00,53.55,35.43
2020-12-22 10:42:00,54.68,32.73
2020-12-22 10:57:00,55.27,30.6
2020-12-22 11:12:00,55.85,33.29
2020-12-22 11:27:00,55.9,31.6
2020-12-22 11:42:00,56.21,32.14
2020-12-22 11:57:00,56.66,30.2
2020-12-22 12:12:00,57.22,33.2
2020-12-22 12:27:00,57.7,27.09
2020-12-22 12:42:00,58.12,29.87
2020-12-22 12:57:00,58.42,28.64
2020-12-22 13:12:00,58.42,28.6
2020-12-22 13:42:00,59.04,24.29
2020-12-22 13:57:00,58.73,26.25
2020-12-22 14:12:00,59.38,25.42
2020-12-22 14:27:00,59.54,25.27
2020-12-22 14:42:00,59.67,25.27
2020-12-22 14:57:00,59.92,24.69
2020-12-22 15:12:00,59.68,25.78
2020-12-22 15:27:00,59.58,23.98
2020-12-22 15:57:00,59.43,24.35
2020-12-22 16:12:00,59.23,23.11
2020-12-22 16:27:00,58.93,24.43
2020-12-22 16:42:00,58.39,24.35
2020-12-22 16:57:00,56.88,27.77
2020-12-22 17:12:00,54.59,33.82
2020-12-22 17:27:00,52.52,33.67
2020-12-22 17:42:00,49.93,44.85
2020-12-22 17:57:00,48.92,37.91
2020-12-22 18:12:00,45.82,57.52
2020-12-22 18:27:00,43.38,62.86
2020-12-22 18:42:00,41.74,64.25
2020-12-22 18:57:00,40.06,69.07
2020-12-22 19:12:00,39.79,70.26
2020-12-22 19:27:00,38.34,74.99
2020-12-22 19:42:00,36.97,75.09
2020-12-22 19:57:00,36,74.84
2020-12-22 20:12:00,35.33,76.04
2020-12-22 20:27:00,34.39,79.72
2020-12-22 20:42:00,34.09,82.16
2020-12-22 20:57:00,33.39,84.57
2020-12-22 21:12:00,32.63,85.69
2020-12-22 21:27:00,32.29,86.43
2020-12-22 21:42:00,31.82,86.25
2020-12-22 21:57:00,31.87,88.09
2020-12-22 22:12:00,31.66,88.8
2020-12-22 22:27:00,31.06,88.88
2020-12-22 22:42:00,30.54,87.5
2020-12-22 22:57:00,30.38,87.11
2020-12-22 23:12:00,29.95,88.87
2020-12-22 23:27:00,29.95,89.87
2020-12-22 23:42:00,29.26,89.36
2020-12-22 23:57:00,29.34,92.02
2020-12-23 00:12:00,29.19,91.14
2020-12-23 00:27:00,28.96,89.57
2020-12-23 00:42:00,28.53,91.98
2020-12-23 00:57:00,28.72,91.59
2020-12-23 01:12:00,28.49,92.52
2020-12-23 01:27:00,28.44,91.96
2020-12-23 01:42:00,27.97,91.91
2020-12-23 01:57:00,28.26,94.34
2020-12-23 02:12:00,28.31,91.6
2020-12-23 02:27:00,28.17,94.42
2020-12-23 02:42:00,28,93.47
2020-12-23 02:57:00,27.46,92.93
2020-12-23 03:12:00,27.72,94.36
2020-12-23 03:27:00,27.68,94.22
2020-12-23 03:42:00,27.54,93.62
2020-12-23 03:57:00,27.3,94.71
2020-12-23 04:12:00,27.16,95.99
2020-12-23 04:27:00,27.27,93.79
2020-12-23 04:42:00,26.98,94.91
2020-12-23 04:57:00,26.92,94.09
2020-12-23 05:12:00,27.01,93.85
2020-12-23 05:27:00,26.71,94.58
2020-12-23 05:42:00,26.46,95.79
2020-12-23 05:57:00,26.71,93.56
2020-12-23 06:12:00,26.29,94.7
2020-12-23 06:27:00,26.62,96.06
2020-12-23 06:42:00,26.15,95.75
2020-12-23 06:57:00,26.15,96.4
2020-12-23 07:12:00,26.11,95.67
2020-12-23 07:27:00,26.71,95.91
2020-12-23 07:42:00,26.71,95.77
2020-12-23 07:57:00,26.71,95.03
2020-12-23 08:12:00,27.45,96.4
2020-12-23 08:27:00,28.49,97.37
2020-12-23 08:42:00,30.15,95.44
2020-12-23 08:57:00,32.45,92.71
2020-12-23 09:12:00,34.02,92.75
2020-12-23 09:27:00,36.61,88.31
2020-12-23 09:42:00,39.38,78.62
2020-12-23 09:57:00,41.94,67.87
2020-12-23 10:12:00,44.29,64.01
2020-12-23 10:27:00,45.64,58.7
2020-12-23 10:42:00,46.94,57.49
2020-12-23 10:57:00,48.25,52.9
2020-12-23 11:12:00,49.39,54.59
2020-12-23 11:27:00,50.05,54.45
2020-12-23 11:42:00,51.53,53.34
2020-12-23 11:57:00,52.88,48.25
2020-12-23 12:12:00,53.19,47.19
2020-12-23 12:27:00,54.36,45.39
2020-12-23 12:42:00,54.25,46.5
2020-12-23 12:57:00,54.79,44.99
2020-12-23 13:12:00,55.51,43.17
2020-12-23 13:27:00,56.07,45.29
2020-12-23 13:42:00,57.02,43.75
2020-12-23 13:57:00,57.52,40.4
2020-12-23 14:12:00,57.81,40.89
2020-12-23 14:27:00,57.61,43.9
2020-12-23 14:42:00,57.87,41.83
2020-12-23 14:57:00,57.87,44.28
2020-12-23 15:12:00,57.96,41.58
2020-12-23 15:27:00,58.35,42.68
2020-12-23 15:42:00,58.12,41.23
2020-12-23 15:57:00,57.25,43.29
2020-12-23 16:12:00,56.53,44.31
2020-12-23 16:27:00,56.21,45.44
2020-12-23 16:42:00,55.67,48.38
2020-12-23 16:57:00,55.11,49.74
2020-12-23 17:12:00,54.43,53.09
2020-12-23 17:27:00,53.6,55.46
2020-12-23 17:42:00,52.25,59.06
2020-12-23 17:57:00,51.62,62.51
2020-12-23 18:12:00,51.13,64.79
2020-12-23 18:27:00,50.4,64.92
2020-12-23 18:42:00,49.28,67.7
2020-12-23 18:57:00,48.87,69.04
2020-12-23 19:12:00,47.93,71.39
2020-12-23 19:27:00,46.35,71.74
2020-12-23 19:42:00,45.64,75.79
2020-12-23 19:57:00,44.69,76.92
2020-12-23 20:12:00,44.69,78.96
2020-12-23 20:27:00,45.48,80.26
2020-12-23 20:42:00,46.13,79.09
2020-12-23 20:57:00,46.87,77.98
2020-12-23 21:12:00,47.21,78.69
2020-12-23 21:27:00,47.77,77.86
2020-12-23 21:42:00,48.38,72.73
2020-12-23 21:57:00,48.6,72.65
2020-12-23 22:12:00,48.74,73.2
2020-12-23 22:27:00,48.81,74.99
2020-12-23 22:42:00,49.01,75.48
2020-12-23 22:57:00,48.47,76.6
2020-12-23 23:12:00,48.38,77.34
2020-12-23 23:27:00,48.42,75.88
2020-12-23 23:42:00,48.38,77.46
2020-12-23 23:57:00,47.91,76.71
2020-12-24 00:12:00,48.16,77.07
2020-12-24 00:27:00,47.95,78.6
2020-12-24 00:42:00,47.43,76.47
2020-12-24 00:57:00,47.21,77.22
2020-12-24 01:12:00,47.01,80.66
2020-12-24 01:27:00,46.94,80.51
2020-12-24 01:42:00,46.45,81.89
2020-12-24 01:57:00,46.4,81.4
2020-12-24 02:12:00,46.76,79.93
2020-12-24 02:27:00,46.49,82.93
2020-12-24 02:42:00,46.33,83.26
2020-12-24 02:57:00,46.27,84.84
2020-12-24 03:12:00,46.78,82.87
2020-12-24 03:27:00,46.9,82.27
2020-12-24 03:42:00,47.05,78.76
2020-12-24 03:57:00,47.25,80.2
2020-12-24 04:12:00,47.07,81.89
2020-12-24 04:27:00,46.81,81.78
2020-12-24 04:42:00,46.67,82.51
2020-12-24 04:57:00,46.33,83.91
2020-12-24 05:12:00,46.11,83.28
2020-12-24 05:27:00,46.08,83.14
2020-12-24 05:42:00,46.15,83.73
2020-12-24 05:57:00,46.22,84.59
2020-12-24 06:12:00,46.13,86.77
2020-12-24 06:27:00,46,89.9
2020-12-24 06:42:00,45.79,94.71
2020-12-24 06:57:00,46.4,97.01
2020-12-24 07:12:00,47.26,98.49
2020-12-24 07:27:00,47.57,99.29
2020-12-24 07:42:00,47.84,97.71
2020-12-24 07:57:00,47.88,98.29
2020-12-24 08:12:00,48,97.83
2020-12-24 08:27:00,47.95,98.6
2020-12-24 08:42:00,47.62,97.94
2020-12-24 08:57:00,47.75,97.79
2020-12-24 09:12:00,47.62,97.26
2020-12-24 09:27:00,47.73,96.92
2020-12-24 09:42:00,47.93,97.72
2020-12-24 09:57:00,48.43,97.93
2020-12-24 10:12:00,48.51,97.69
2020-12-24 10:27:00,49.12,97.64
2020-12-24 10:42:00,49.5,98.86
2020-12-24 10:57:00,49.32,97.77
2020-12-24 11:12:00,49.37,99.41
2020-12-24 11:27:00,50.16,99.9
2020-12-24 11:42:00,51.31,99.9
2020-12-24 11:57:00,52.68,99.9
2020-12-24 12:12:00,53.37,99.9
2020-12-24 12:27:00,53.46,99.9
2020-12-24 12:42:00,53.69,99.9
2020-12-24 12:57:00,53.91,99.9
2020-12-24 13:12:00,54.36,99.9
2020-12-24 13:27:00,54.37,99.9
2020-12-24 13:42:00,54.54,99.9
2020-12-24 13:57:00,54.5,99.9
2020-12-24 14:12:00,54.32,98.83
2020-12-24 14:27:00,54.1,99.48
2020-12-24 14:42:00,54.18,99.91
2020-12-24 14:57:00,54.1,99.9
2020-12-24 15:12:00,53.73,99.9
2020-12-24 15:27:00,53.49,99.9
2020-12-24 15:42:00,53.37,99.9
2020-12-24 15:57:00,53.6,99.9
2020-12-24 16:12:00,53.64,99.9
2020-12-24 16:27:00,53.69,99.9
2020-12-24 16:57:00,53.82,99.9
2020-12-24 17:12:00,53.87,99.9
2020-12-24 17:27:00,53.87,99.9
2020-12-24 17:42:00,54.23,99.9
2020-12-24 17:57:00,54.16,99.9
2020-12-24 18:12:00,54.41,99.9
2020-12-24 18:27:00,54.3,99.9
2020-12-24 18:42:00,54.72,99.9
2020-12-24 18:57:00,54.84,99.9
2020-12-24 19:12:00,54.73,99.9
2020-12-24 19:27:00,54.23,94.95
2020-12-24 19:42:00,50.49,92.01
2020-12-24 19:57:00,48.63,89.61
2020-12-24 20:12:00,47.21,89.99
2020-12-24 20:27:00,45.75,93.75
2020-12-24 20:42:00,45.1,99.9
2020-12-24 20:57:00,40.69,99.9
2020-12-24 21:12:00,39.51,99.9
2020-12-24 21:42:00,38.28,99.9
2020-12-24 21:57:00,38.07,99.9
2020-12-24 22:12:00,37.44,94.22
2020-12-24 22:27:00,37.42,89.44
2020-12-24 22:42:00,35.92,82.4
2020-12-24 22:57:00,35.37,81.62
2020-12-24 23:12:00,35.04,77.05
2020-12-24 23:27:00,34.83,79.13
2020-12-24 23:42:00,34.32,76.02
2020-12-24 23:57:00,33.76,71.61
2020-12-25 00:12:00,33.21,75.7
2020-12-25 00:27:00,32.94,72.2
2020-12-25 00:42:00,32.76,69.02
2020-12-25 00:57:00,32.34,70.31
2020-12-25 01:12:00,32.07,71.07
2020-12-25 01:27:00,32.04,71.88
2020-12-25 01:42:00,31.77,71.42
2020-12-25 01:57:00,31.68,70.57
2020-12-25 02:12:00,31.32,70.42
2020-12-25 02:27:00,31.06,69.75
2020-12-25 02:42:00,30.94,68.32
2020-12-25 02:57:00,30.79,65.8
2020-12-25 03:12:00,30.61,67.74
2020-12-25 03:27:00,30.63,68.61
2020-12-25 03:42:00,29.89,70.31
2020-12-25 03:57:00,29.32,69.01
2020-12-25 04:12:00,28.81,67.59
2020-12-25 04:27:00,28.76,68.51
2020-12-25 04:42:00,28.69,67.25
2020-12-25 04:57:00,28.31,67.94
2020-12-25 05:12:00,27.59,70.44
2020-12-25 05:27:00,27.12,72.48
2020-12-25 05:42:00,26.73,74.26
2020-12-25 05:57:00,26.47,75.19
2020-12-25 06:12:00,26.19,75.65
2020-12-25 06:27:00,25.79,76.34
2020-12-25 06:42:00,25.47,75.62
2020-12-25 06:57:00,25.11,77.53
2020-12-25 07:12:00,24.73,76.53
2020-12-25 07:27:00,24.3,79.26
2020-12-25 07:42:00,23.49,80.8
2020-12-25 07:57:00,23.29,82.92
2020-12-25 08:12:00,23.29,83.42
2020-12-25 08:27:00,24.6,77.11
2020-12-25 08:42:00,25.2,75.45
2020-12-25 08:57:00,26.28,71.2
2020-12-25 09:12:00,27.3,68.26
2020-12-25 09:27:00,28.26,64.45
2020-12-25 09:42:00,28.81,61.95
2020-12-25 09:57:00,29.32,58.6
2020-12-25 10:12:00,30.33,55.63
2020-12-25 10:27:00,30.61,50.92
2020-12-25 10:42:00,31.12,50.65
2020-12-25 10:57:00,31.35,47.54
2020-12-25 11:12:00,32.02,48.34
2020-12-25 11:27:00,32.09,47.9
2020-12-25 11:42:00,32.23,46.3
2020-12-25 11:57:00,32.52,49.95
2020-12-25 12:12:00,32.38,46.01
2020-12-25 12:27:00,32.83,45.43
2020-12-25 12:42:00,33.31,45.41
2020-12-25 12:57:00,32.9,46.47
2020-12-25 13:12:00,33.4,45.24
2020-12-25 13:27:00,34.14,43.97
2020-12-25 13:42:00,34.43,42.69
2020-12-25 13:57:00,33.31,41.34
2020-12-25 14:12:00,34.02,37.21
2020-12-25 14:27:00,33.22,44.04
2020-12-25 14:42:00,32.65,37.81
2020-12-25 14:57:00,34.57,41.24
2020-12-25 15:12:00,33.82,40.85
2020-12-25 15:27:00,33.64,43.4
2020-12-25 15:42:00,33.53,41.46
2020-12-25 15:57:00,32.77,46.7
2020-12-25 16:12:00,31.98,43.94
2020-12-25 16:27:00,31.86,43.99
2020-12-25 16:42:00,31.14,44
2020-12-25 16:57:00,30.67,45.46
2020-12-25 17:12:00,30.88,46.22
2020-12-25 17:27:00,30.38,47.32
2020-12-25 17:42:00,29.84,46.51
2020-12-25 17:57:00,29.46,47.39
2020-12-25 18:12:00,29.16,50.25
2020-12-25 18:27:00,28.9,53.03
2020-12-25 18:42:00,28.2,49.68
2020-12-25 18:57:00,27.48,53.32
2020-12-25 19:12:00,26.78,58.35
2020-12-25 19:27:00,25.92,58.52
2020-12-25 19:42:00,25.38,61.82
2020-12-25 19:57:00,24.87,64.35
2020-12-25 20:12:00,24.26,67.8
2020-12-25 20:27:00,23.83,69.97
2020-12-25 20:42:00,23.29,72.42
2020-12-25 20:57:00,24.31,55.76
2020-12-25 21:12:00,24.24,54.01
2020-12-25 21:27:00,24.24,55.94
2020-12-25 21:42:00,23.5,59.66
2020-12-25 21:57:00,23.38,60.53
2020-12-25 22:12:00,23.25,59.52
2020-12-25 22:27:00,23.11,63.28
2020-12-25 22:42:00,22.51,64.92
2020-12-25 22:57:00,21.78,66.73
2020-12-25 23:12:00,21.7,64.69
2020-12-25 23:27:00,21.99,60.79
2020-12-25 23:42:00,21.81,62.42
2020-12-25 23:57:00,21.76,62.87
2020-12-26 00:12:00,21.65,63.18
2020-12-26 00:27:00,21.88,61.27
2020-12-26 00:42:00,21.51,61.18
2020-12-26 00:57:00,21.02,65.17
2020-12-26 01:12:00,21.09,64.37
2020-12-26 01:27:00,21.09,65.25
2020-12-26 01:42:00,20.98,65.48
2020-12-26 01:57:00,20.39,68.15
2020-12-26 02:12:00,19.92,69.78
2020-12-26 02:27:00,19.6,69.99
2020-12-26 02:42:00,19.62,69.96
2020-12-26 02:57:00,19.62,70.61
2020-12-26 03:12:00,20.03,68.16
2020-12-26 03:27:00,19.54,77.43
2020-12-26 03:42:00,19.02,77
2020-12-26 03:57:00,18.59,76.49
2020-12-26 04:12:00,18.23,81.9
2020-12-26 04:27:00,18,81.51
2020-12-26 04:42:00,18.01,79.83
2020-12-26 04:57:00,17.6,82.5
2020-12-26 05:12:00,17.82,83.77
2020-12-26 05:27:00,17.64,84.55
2020-12-26 05:42:00,17.44,85.38
2020-12-26 05:57:00,17.46,85.6
2020-12-26 06:12:00,17.17,86.3
2020-12-26 06:27:00,17.04,88.75
2020-12-26 06:42:00,16.45,89.69
2020-12-26 06:57:00,16.5,88.55
2020-12-26 07:12:00,16.45,87.39
2020-12-26 07:27:00,16.43,91.11
2020-12-26 07:42:00,16.38,90.83
2020-12-26 07:57:00,16.52,91.72
2020-12-26 08:12:00,17.22,91.69
2020-12-26 08:27:00,18.43,87.58
2020-12-26 08:42:00,19.71,84.08
2020-12-26 08:57:00,21.09,79.82
2020-12-26 09:12:00,23.25,77.14
2020-12-26 09:27:00,24.44,67.86
2020-12-26 09:42:00,25.72,60.6
2020-12-26 09:57:00,27.36,60.61
2020-12-26 10:12:00,28.35,61.91
2020-12-26 10:27:00,29.5,60.75
2020-12-26 10:42:00,29.37,58.13
2020-12-26 10:57:00,30.97,58.06
2020-12-26 11:12:00,30.88,54.9
2020-12-26 11:27:00,32.14,49.65
2020-12-26 11:42:00,32.59,50.87
2020-12-26 11:57:00,33.66,48.53
2020-12-26 12:12:00,34.99,48.09
2020-12-26 12:27:00,35.38,47.26
2020-12-26 12:42:00,36.99,43.38
2020-12-26 12:57:00,37.36,44.59
2020-12-26 13:12:00,37.98,41.06
2020-12-26 13:27:00,38.86,39.96
2020-12-26 13:42:00,39.47,37.92
2020-12-26 13:57:00,40.21,38.85
2020-12-26 14:12:00,40.42,37.66
2020-12-26 14:27:00,41.58,37.5
2020-12-26 14:42:00,42.55,37.01
2020-12-26 14:57:00,42.31,38.58
2020-12-26 15:12:00,42.62,36.92
2020-12-26 15:27:00,42.53,38.27
2020-12-26 15:42:00,42.66,37.81
2020-12-26 15:57:00,43.3,36.04
2020-12-26 16:12:00,42.98,37.97
2020-12-26 16:27:00,42.67,38.4
2020-12-26 16:42:00,41.83,38.42
2020-12-26 16:57:00,40.5,41.57
2020-12-26 17:12:00,39.16,45.09
2020-12-26 17:27:00,38.08,46.99
2020-12-26 17:42:00,36.68,51.89
2020-12-26 17:57:00,35.17,59.63
2020-12-26 18:12:00,33.78,62.18
2020-12-26 18:27:00,32.16,68.77
2020-12-26 18:42:00,31.37,70.15
2020-12-26 18:57:00,30.24,74.87
2020-12-26 19:12:00,29.97,73.08
2020-12-26 19:27:00,29.5,74.4
2020-12-26 19:42:00,28.49,77.93
2020-12-26 19:57:00,27.9,79.67
2020-12-26 20:12:00,27.52,80.02
2020-12-26 20:27:00,27.23,82.28
2020-12-26 20:42:00,26.96,82.63
2020-12-26 20:57:00,26.4,85.22
2020-12-26 21:12:00,26.35,86.41
2020-12-26 21:27:00,26.47,83.35
2020-12-26 21:42:00,26.53,83.42
2020-12-26 21:57:00,26.55,83.37
2020-12-26 22:12:00,26.11,84.71
2020-12-26 22:27:00,25.92,87.23
2020-12-26 22:42:00,25.77,87.75
2020-12-26 22:57:00,24.85,88.23
2020-12-26 23:12:00,24.64,87.52
2020-12-26 23:27:00,24.24,89.38
2020-12-26 23:42:00,24.08,89.59
2020-12-26 23:57:00,23.97,91.17
2020-12-27 00:12:00,23.5,90.43
2020-12-27 00:27:00,23.23,89.76
2020-12-27 00:42:00,23.49,94.23
2020-12-27 00:57:00,23.02,93.18
2020-12-27 01:12:00,22.69,93.17
2020-12-27 01:27:00,22.87,91.2
2020-12-27 01:42:00,22.51,92.12
2020-12-27 01:57:00,22.51,94.57
2020-12-27 02:12:00,22.53,95.77
2020-12-27 02:27:00,22.1,93.56
2020-12-27 02:42:00,22.14,94.09
2020-12-27 02:57:00,21.83,92.25
2020-12-27 03:12:00,21.63,92.41
2020-12-27 03:27:00,21.65,94.62
2020-12-27 03:42:00,21.4,94.49
2020-12-27 03:57:00,21.25,94.03
2020-12-27 04:12:00,21.07,94.32
2020-12-27 04:27:00,21.07,95.46
2020-12-27 04:42:00,20.82,94.65
2020-12-27 04:57:00,21.07,96.8
2020-12-27 05:12:00,20.77,94.86
2020-12-27 05:27:00,20.64,94.16
2020-12-27 05:42:00,20.59,95.75
2020-12-27 05:57:00,20.28,94.06
2020-12-27 06:12:00,20.23,95.48
2020-12-27 06:27:00,20.12,96.4
2020-12-27 06:42:00,20.03,94.77
2020-12-27 06:57:00,19.99,95.04
2020-12-27 07:12:00,19.99,96.37
2020-12-27 07:27:00,19.9,95.58
2020-12-27 07:42:00,19.92,95.59
2020-12-27 07:57:00,20.23,97.06
2020-12-27 08:12:00,20.66,97.2
2020-12-27 08:27:00,21.69,94.34
2020-12-27 08:42:00,23.02,96.43
2020-12-27 08:57:00,24.8,93.9
2020-12-27 09:12:00,27.39,89.45
2020-12-27 09:27:00,30.25,84.66
2020-12-27 09:42:00,32.72,83.32
2020-12-27 09:57:00,35.2,71.27
2020-12-27 10:12:00,37.04,66.89
2020-12-27 10:27:00,38.64,57.84
2020-12-27 10:42:00,40.42,61.57
2020-12-27 10:57:00,41.83,59.59
2020-12-27 11:12:00,43.12,49.43
2020-12-27 11:27:00,43.88,51
2020-12-27 11:42:00,44.85,51.66
2020-12-27 11:57:00,46.67,48.71
2020-12-27 12:12:00,47.01,49.24
2020-12-27 12:27:00,48.36,43.83
2020-12-27 12:42:00,48.79,45.97
2020-12-27 12:57:00,49.17,45.23
2020-12-27 13:12:00,49.55,41.67
2020-12-27 13:27:00,50.02,45.48
2020-12-27 13:42:00,50.54,45.67
2020-12-27 13:57:00,50.95,43.15
2020-12-27 14:12:00,51.58,41.15
2020-12-27 14:27:00,51.94,38.32
2020-12-27 14:42:00,51.94,43.17
2020-12-27 14:57:00,52,41.51
2020-12-27 15:12:00,52.5,40.91
2020-12-27 15:27:00,52.02,41.2
2020-12-27 15:42:00,52.25,40.71
2020-12-27 15:57:00,52.39,42.55
2020-12-27 16:12:00,52.18,40.93
2020-12-27 16:27:00,51.78,44.64
2020-12-27 16:42:00,50.86,42.94
2020-12-27 16:57:00,49.39,45.74
2020-12-27 17:12:00,47.75,50.84
2020-12-27 17:27:00,44.83,56.83
2020-12-27 17:42:00,43.21,61.17
2020-12-27 17:57:00,41.14,64.61
2020-12-27 18:12:00,39.29,67.47
2020-12-27 18:27:00,37.29,72.37
2020-12-27 18:42:00,35.74,74.09
2020-12-27 18:57:00,34.81,78.33
2020-12-27 19:12:00,33.89,80.5
2020-12-27 19:27:00,33.28,83.07
2020-12-27 19:42:00,32.97,83.64
2020-12-27 19:57:00,32.38,84.57
2020-12-27 20:12:00,32.02,86.32
2020-12-27 20:27:00,31.82,86.69
2020-12-27 20:42:00,31.35,86.37
2020-12-27 20:57:00,30.49,87.8
2020-12-27 21:12:00,30.2,88.96
2020-12-27 21:27:00,30.15,90.42
2020-12-27 21:42:00,29.41,89.6
2020-12-27 21:57:00,28.94,90.62
2020-12-27 22:12:00,28.63,91.42
2020-12-27 22:27:00,28.22,90.78
2020-12-27 22:42:00,28.13,90.81
2020-12-27 22:57:00,27.57,92.66
2020-12-27 23:12:00,27.48,92.23
2020-12-27 23:27:00,27.03,92.08
2020-12-27 23:42:00,27.01,93.31
2020-12-27 23:57:00,26.8,94.03
2020-12-28 00:12:00,26.73,94.9
2020-12-28 00:27:00,26.55,91.73
2020-12-28 00:42:00,26.98,92
2020-12-28 00:57:00,27.05,93.85
2020-12-28 01:12:00,27.09,93.76
2020-12-28 01:27:00,27.1,93.88
2020-12-28 01:42:00,27.01,94.73
2020-12-28 01:57:00,27.36,93.73
2020-12-28 02:12:00,27.12,93.31
2020-12-28 02:27:00,26.98,93.21
2020-12-28 02:42:00,26.74,92.19
2020-12-28 02:57:00,26.65,93.83
2020-12-28 03:12:00,26.73,96.92
2020-12-28 03:27:00,26.85,94.36
2020-12-28 03:42:00,26.62,95.18
2020-12-28 03:57:00,26.89,96.36
2020-12-28 04:12:00,26.96,96.51
2020-12-28 04:27:00,26.91,94.25
2020-12-28 04:42:00,26.33,95.34
2020-12-28 04:57:00,25.99,93.94
2020-12-28 05:12:00,26.15,97.07
2020-12-28 05:27:00,25.99,95.56
2020-12-28 05:42:00,25.97,95.13
2020-12-28 05:57:00,25.86,95.3
2020-12-28 06:12:00,26.04,95.27
2020-12-28 06:27:00,26.06,96.17
2020-12-28 06:42:00,26.58,94.04
2020-12-28 06:57:00,26.65,94.39
2020-12-28 07:12:00,26.37,95.41
2020-12-28 07:27:00,27.12,97.99
2020-12-28 07:42:00,27.86,97.06
2020-12-28 07:57:00,27.93,97.49
2020-12-28 08:12:00,28.45,95.42
2020-12-28 08:27:00,29.34,95.01
2020-12-28 08:42:00,32.14,92.21
2020-12-28 08:57:00,33.62,92.25
2020-12-28 09:12:00,36.93,83.55
2020-12-28 09:27:00,39.34,78.56
2020-12-28 09:42:00,41.58,73.71
2020-12-28 09:57:00,43.11,70.66
2020-12-28 10:12:00,44.98,65.81
2020-12-28 10:27:00,46.69,62.41
2020-12-28 10:42:00,48.11,58.09
2020-12-28 10:57:00,49.32,56.22
2020-12-28 11:12:00,50.47,53.83
2020-12-28 11:27:00,51.15,52.89
2020-12-28 11:42:00,52.39,52.5
2020-12-28 11:57:00,53.73,53.29
2020-12-28 12:12:00,54.48,53.12
2020-12-28 12:27:00,55.72,52.79
2020-12-28 12:42:00,57.13,51.84
2020-12-28 12:57:00,58.14,52.67
2020-12-28 13:12:00,57.87,53.36
2020-12-28 13:27:00,58.55,54.92
2020-12-28 13:42:00,58.55,54.46
2020-12-28 13:57:00,58.35,55.91
2020-12-28 14:12:00,58.32,57.42
2020-12-28 14:27:00,59.04,57.36
2020-12-28 14:42:00,59.65,56.84
2020-12-28 14:57:00,58.8,58.1
2020-12-28 15:12:00,59.9,57.53
2020-12-28 15:27:00,59.49,57.3
2020-12-28 15:42:00,59.86,57.59
2020-12-28 15:57:00,59.23,59.38
2020-12-28 16:12:00,59.2,59.41
2020-12-28 16:27:00,59.59,59.12
2020-12-28 16:42:00,58.8,59.96
2020-12-28 16:57:00,57.33,61.78
2020-12-28 17:12:00,56.3,63.42
2020-12-28 17:27:00,55.04,65.41
2020-12-28 17:42:00,53.67,67.1
2020-12-28 17:57:00,51.66,70.77
2020-12-28 18:12:00,50.2,73.46
2020-12-28 18:27:00,49.24,75.01
2020-12-28 18:42:00,48.88,74.63
2020-12-28 18:57:00,46.96,78.16
2020-12-28 19:12:00,45.54,78.74
2020-12-28 19:27:00,45.57,81.39
2020-12-28 19:42:00,43.5,82.24
2020-12-28 19:57:00,42.17,82.7
2020-12-28 20:12:00,41,82.35
2020-12-28 20:27:00,39.65,85.49
2020-12-28 20:42:00,39.24,85.49
2020-12-28 20:57:00,38.28,87.16
2020-12-28 21:12:00,37.35,91.13
2020-12-28 21:27:00,36.91,89.93
2020-12-28 21:42:00,36.43,89.37
2020-12-28 21:57:00,36.16,90.52
2020-12-28 22:12:00,35.76,89.78
2020-12-28 22:27:00,34.83,90.68
2020-12-28 22:42:00,34.74,90.63
2020-12-28 22:57:00,33.84,92.17
2020-12-28 23:12:00,33.66,92.23
2020-12-28 23:27:00,33.06,92.93
2020-12-28 23:42:00,32.95,90.4
2020-12-28 23:57:00,32.47,92.52
2020-12-29 00:12:00,32.38,93.81
2020-12-29 00:27:00,32.04,94.04
2020-12-29 00:42:00,31.77,93.49
2020-12-29 00:57:00,32.22,95.14
2020-12-29 01:12:00,33.26,96.51
2020-12-29 01:27:00,32.47,93.68
2020-12-29 01:42:00,31.8,95.09
2020-12-29 01:57:00,31.39,92.23
2020-12-29 02:12:00,31.12,95.44
2020-12-29 02:27:00,30.74,96.6
2020-12-29 02:42:00,30.42,94.39
2020-12-29 02:57:00,30.15,94.64
2020-12-29 03:12:00,29.95,95.6
2020-12-29 03:27:00,29.82,95.32
2020-12-29 03:42:00,29.55,96.22
2020-12-29 03:57:00,29.25,96.11
2020-12-29 04:12:00,29.39,95.83
2020-12-29 04:27:00,29.52,97.44
2020-12-29 04:42:00,29.44,94.26
2020-12-29 04:57:00,29.08,95.89
2020-12-29 05:12:00,28.96,95.3
2020-12-29 05:27:00,29.41,95.74
2020-12-29 05:42:00,29.26,94.64
2020-12-29 05:57:00,28.72,96.84
2020-12-29 06:12:00,28.38,96.45
2020-12-29 06:27:00,28.35,97.47
2020-12-29 06:42:00,28.08,97.27
2020-12-29 06:57:00,27.95,96.59
2020-12-29 07:12:00,28.02,97.27
2020-12-29 07:27:00,27.84,98.14
2020-12-29 07:42:00,27.82,97.9
2020-12-29 07:57:00,27.84,99.15
2020-12-29 08:12:00,28.49,97.49
2020-12-29 08:27:00,29.46,96.8
2020-12-29 08:42:00,30.81,99.06
2020-12-29 08:57:00,33.15,99.9
2020-12-29 09:12:00,35.26,97.7
